岗位名称,薪资待遇,岗位详情,岗位地区,公司福利,公司名称,公司规模,岗位需要技能
数据标注专员,3-5K,经验不限，学历不限,烟台·海阳市·金海螺广场,,烟台明伯数据有限公司,数据服务，20-99人,图片，文字，地图，不涉黄涉暴，音频，视频
数据产品经理,10-15K,1-3年，本科,广州·越秀区·环市东,,名医汇,医疗健康，20-99人,数据分析，产品设计，产品运营，用户研究，产品/版本迭代
数据标注（资深）,6-10K,3-5年，本科,成都·双流区·华阳,节日福利，补充医疗保险，零食下午茶，带薪年假，股票期权，定期体检，五险一金，员工旅游，包吃，年终奖,知乎,移动互联网，已上市，1000-9999人,数据标注，文本标注，图片标注
游戏数据分析,22-23K·14薪,3-5年，本科,上海·静安区·大宁,员工旅游，五险一金，定期体检，免费班车，节日福利，年终奖，补充医疗保险，交通补助，带薪年假，包吃，零食下午茶，餐补，年度体检,心动,游戏，已上市，1000-9999人,SQL，SPSS，数学/统计相关专业，数据分析/挖掘经验
数据统计专员,5-6K,5-10年，本科,绍兴·诸暨市·诸暨,餐补，五险一金，带薪年假，年终奖，住房补贴，加班补助，全勤奖,希尔登,机械设备/机电/重工，未融资，20-99人,勤劳务实
数据标注专员,3-6K,经验不限，大专,新余·渝水区·喜盈门·范城购物中心,交通补助，团建聚餐，节日福利，全勤奖，住房补贴，保底工资，加班补助，节假日加班费，绩效奖金，底薪加提成,小集度,数据服务，A轮，500-999人,全职工作，标注方法优化，标注结果抽查
数据分析专员,6-8K,经验不限，本科,北京·朝阳区·望京,五险一金，定期体检，带薪年假，员工旅游，节日福利,铂睿德佳,咨询，不需要融资，100-499人,数据分析/商业分析经验
数据标注员,3-6K,经验不限，中专/中技,聊城,,莘县鑫辰数据服务...,数据服务，0-20人,全职工作，标注方法优化，数据标注，标注数据分析
数据处理员,3-6K,经验不限，大专,南京·浦口区·泰山,年终奖，补充公积金，五险一金，股票期权，定期体检,舒克资产,互联网金融，B轮，20-99人,SQLServer，数据处理，数据库
数据挖掘工程师,8-11K,经验不限，本科,南宁·青秀区·金湖广场,团建聚餐，生日福利，绩效奖金，股票期权，带薪年假，定期体检，年终奖，节日福利，五险一金，加班补助,北京资采,通信/网络设备，B轮，100-499人,数据仓库，数据分析，Python，Java，分布式技术，Spark
电商数据分析专员,10-15K,3-5年，本科,杭州·滨江区·长河,交通补助，住房补贴，节日福利，加班补助，带薪年假，零食下午茶，年终奖，五险一金，餐补，股票期权，员工旅游,拾花社,电子商务，未融资，100-499人,Python，Power BI，SQL，电商/零售行业数据相关经验
数据分析工程师,20-40K·15薪,1-3年，本科,深圳·南山区·南山中心,免费健身房，免费班车，股票期权，公仔周边活动，五险一金，带薪年假，员工旅游，补充医疗保险，餐补，住房补贴，定期体检，绩效奖金，意外险，有无线网，包吃，年终奖，零食下午茶，免费早晚餐，交通补助，节日福利,腾讯,互联网，不需要融资，10000人以上,数据仓库，数据分析，SQL，Python，Shell，网络爬虫技术
数据分析师,11-20K,3-5年，本科,成都·武侯区·新会展中心,五险一金，员工旅游，定期体检，节日福利，带薪年假，股票期权,智库2861,互联网，不需要融资，20-99人,Python，数据分析，数据挖掘，R，人工智能，Matlab
反欺诈数据分析,5-10K,1年以内，本科,深圳·南山区·科技园,补充医疗保险，定期体检，五险一金，年终奖,晓花科技,互联网金融，100-499人,SQL，Python，消费金融
数据分析师,8-12K·13薪,3-5年，本科,昆明·五华区·黑林铺,餐补，带薪年假，绩效奖金，五险一金,云南云红药业有限公司,医疗/护理/卫生，不需要融资，100-499人,电商/零售行业数据相关经验，数据分析/挖掘经验，电商行业
技术经理,15-25K,3-5年，大专,绵阳·涪城区·塘汛,,信成公司,工程施工，0-20人,技术负责人
技术经理,8-11K·13薪,5-10年，本科,昆明·五华区·虹山,,追本科技,计算机软件，0-20人,SQL，Java，微服务架构，MVC开发，全栈开发
技术经理,10-15K,3-5年，本科,株洲,年终奖，节日福利，带薪年假，加班补助，定期体检，餐补，全勤奖，五险一金,湖南华数,仪器仪表/工业自动化，未融资，20-99人,智能制造，机器人，智能产线
技术经理,8-9K,3-5年，本科,江门·江海区·白水带公园,,壹度,机械设备/机电/重工，0-20人,机械设备，前端开发
java技术经理,16-18K,5-10年，本科,武汉·洪山区·黄家湖大学城,,企支宝,电子商务，20-99人,Java，微服务架构，后端开发
三维扫描仪应用技术经理,8-13K,经验不限，学历不限,上海·闵行区·颛桥,,泰形商贸,批发/零售，0-20人,逆向开发
研发技术经理,15-18K·14薪,10年以上，本科,嘉兴·海盐县·西塘桥,带薪年假，全勤奖，节日福利，年终奖，包吃，免费班车，加班补助，五险一金，定期体检,盛安精工,原材料及加工/模具，未融资，100-499人,模具设计
电商技术经理,3000-5000元/月,经验不限，大专,郑州,,社牛科技,电子商务，20-99人,TikTok技术支持
技术经理,10-15K,5-10年，本科,上海·闵行区·莘庄,五险一金，培训，股票期权，零食下午茶，补充医疗保险，交通补助，年终奖，带薪年假，住房补贴，全勤奖，加班补助，定期体检，节日福利，通讯补贴，员工旅游，餐补,上海赢家,智能硬件，不需要融资，20-99人,运维管理，系统架构，技术管理，SQL，服务器配置
Java开发技术经理,12-20K,5-10年，本科,郑州·金水区·北环,五险一金，股票期权，交通补助，年终奖,铁拓自动化设备,计算机软件，不需要融资，20-99人,Java，企业级应用开发，Vue，SpringBoot，研发管理
高级技术经理,15-20K,5-10年，本科,鹰潭,通讯补贴，全勤奖，交通补助，五险一金,南昌进步科技有限公司,计算机软件，未融资，20-99人,Java，C#，微服务架构，网络爬虫技术，Python，全栈开发
饲料添加剂技术经理,5-8K,经验不限，硕士,沈阳·于洪区·万科四季花城,,华星生物,农/林/牧/渔，20-99人,五险，周末单双休
技术经理 (MJ000144),13-18K·14薪,经验不限，本科,厦门·海沧区·东孚,定期体检，免费班车，餐补，加班补助，年终奖，节日福利，带薪年假，五险一金,厦门万泰,制药，未融资，500-999人,医药生产，医药研发，生物制品，微生物，发酵工程
技术经理 助理,9-14K·13薪,在校/应届，本科,宁波,交通补助，有无线网，节日福利，年终奖，生日福利，通讯补贴，住房补贴，团建聚餐，带薪年假，五险一金，员工旅游，保底工资，股票期权，零食下午茶，高温补贴，绩效奖金，定期体检，意外险，餐补，补充医疗保险,三江益农,化工，未融资，100-499人,实验室质量管理体系标准
技术经理,4-9K,经验不限，大专,厦门·思明区·湖滨南路,全勤奖，零食下午茶，五险，带薪年假，员工旅游，工龄补贴,博观思衍,计算机硬件，未融资，0-20人,技术沟通，电工证
技术经理,5-6K,1-3年，学历不限,邯郸·丛台区·尚壁,餐补，交通补助，包吃，节日福利,邯郸航睿,4S店/后市场，不需要融资，20-99人,故障排查，日常养护，快修快保，机修，汽车电路，小型车
安全服务技术经理,15-20K,5-10年，本科,成都·武侯区·新会展中心,带薪年假，定期体检，五险一金，餐补，年终奖，节日福利,安美勤,计算机服务，已上市，100-499人,安全运维和保障，计算机/信息安全相关专业
技术经理,7-8K,5-10年，中专/中技,镇江,,丹阳强达,仪器仪表/工业自动化，0-20人,需求分析工程师，五金生产技术人员
技术经理,20-25K·13薪,5-10年，本科,南京·江宁区·东山,带薪年假，零食下午茶，定期体检，员工旅游，年终奖，加班补助，股票期权，节日福利,云放科技,企业服务，天使轮，20-99人,Java，Python，团队管理经验
网络安全技术经理,25-35K,3-5年，本科,上海·徐汇区·徐汇滨江,交通补助，年终奖，定期体检，加班补助，餐补，带薪年假，五险一金，补充医疗保险，节日福利，通讯补贴，企业年金,信管网科,通信/网络设备，不需要融资，20-99人,攻防对抗经验，安全运维和保障，Linux，华为，思科
大数据技术经理,12-20K,5-10年，本科,南昌·青山湖区·艾溪湖,五险一金，带薪年假，节日福利，年终奖，零食下午茶,江西高创,通信/网络设备，B轮，100-499人,Java，Shell，Spark，计算机相关专业
技术经理,5-8K,1-3年，大专,合肥·瑶海区·龙岗,,康瑞欣(双凤)产业园,其他专业服务，20-99人,机械专业，医疗器械
嘉兴技术经理 (MJ016381),7-10K,3-5年，大专,嘉兴·南湖区·嘉兴万达,交通补助，年终奖，定期体检，五险一金，节日福利，带薪年假，餐补，通讯补贴，员工旅游，补充医疗保险，办公环境,万睿科技,智能硬件，未融资，1000-9999人,旧改项目，智能建筑，公共建筑，弱电智能化
技术经理,15-20K,5-10年，大专,泰州,节假日加班费，零食下午茶，年终奖，包吃，定期体检，员工旅游，节日福利，五险一金,中国车汇莱,环保，未融资，500-999人,车辆大修，快修快保，包住，包吃住，汽修系统培训经历
技术经理,25-35K,5-10年，本科,深圳·南山区·海岸城,法定节假日三薪，零食下午茶，绩效奖金，股票期权，带薪年假，交通补助，节日福利，餐补，五险一金，团建聚餐，年终奖，补充医疗保险，定期体检，意外险,赋风科技,互联网，未融资，100-499人,全栈侧重后端，Vue，Spring/Spring Boot，全栈项目经验
机器视觉技术经理,12-18K,3-5年，本科,深圳·宝安区·沙井,免费工装，意外险，带薪年假，节日福利，保底工资，年终奖，员工旅游，五险一金，零食下午茶，有无线网，团建聚餐，包吃，绩效奖金，全勤奖，免费班车，底薪加提成,思普泰克,智能硬件，未融资，20-99人,C/C++，OpenCV，数学/统计相关专业，图像识别经验
技术经理/主管 招聘需求,20-30K,5-10年，本科,上海·嘉定区·安亭,生日福利，全勤奖，年终奖，绩效奖金，节日福利，员工旅游，带薪年假，包吃，工龄奖，法定节假日三薪，企业年金，底薪加提成，股票期权，团建聚餐，保底工资，有无线网，五险一金,兑了么互联网平台,电子商务，天使轮，20-99人,架构师，Java，Spring，JavaScript
商务技术经理,8-12K,经验不限，大专,深圳·福田区·景田,,深圳市驭天健科技,批发/零售，0-20人,管理相关专业，售前支持经验，实施交付经验
弱电工程技术经理,6-7K,1-3年，大专,黔西南布依族苗族自治州·兴义市·神奇东路,有无线网，带薪年假，全勤奖，保底工资，意外险，工龄奖，绩效奖金，底薪加提成，补充医疗保险,国顺地产,地产经纪/中介，不需要融资，0-20人,计算机相关专业，通信/工程相关专业，网络建设/系统集成经验
