,岗位名称,薪资待遇,岗位详情,岗位地区,公司福利,公司名称,岗位需要技能,salary1,salary2,学历要求,工作经验要求,福利数量,需求技能数量,公司类型,融资情况,公司人数,score,Cluster,X,Y
1312,商品数据专员,4-5K,经验不限，大专,84,五险一金，年终奖，股票期权，零食下午茶，节日福利，员工旅游，带薪年假,计文波国潮,数据整理，数据管理,12,4.5,5,10,7,2,服装/纺织/皮革,4,6,0.19849953110346988,2,1.3329159,1.6623697
1313,数据模型\数仓工程师(长安CDP),10-15K,1-3年，本科,22,五险一金，年终奖，带薪年假，节日福利,上海众调信息科技,数仓,12,12.5,6,7,4,1,移动互联网,6,7,0.13160362613316665,2,0.6916847,0.3768204
1314,数据统计员,5-8K,1-3年，大专,2,,北京泰索,项目实施，咨询领域，管理咨询，安全工程，环境工程,12,6.5,5,7,0,5,咨询,4,6,0.03532353860581432,2,0.845983,-0.05299879
1315,数据信息员,5-6K,1-3年，大专,221,餐补，节日福利，五险,北京顺丰快运,业务数据分析，统计/数学相关专业，计算机相关专业,12,5.5,5,7,3,3,物流/仓储,10,7,0.4713973116598937,1,-0.85539085,-2.5437713
1316,数据分析员,5-8K,经验不限，本科,221,五险一金，定期体检，带薪年假，餐补,零点,spss，数据分析，商业分析，描述统计，Excel,12,6.5,6,10,4,5,数据服务,10,8,0.5023444826508284,1,-1.0207897,-3.4797673
1317,数据开发,15-30K,1-3年，本科,199,节日福利，员工旅游，定期体检，年终奖，零食下午茶，股票期权，带薪年假，五险一金,众言科技,Java，Shell，Scala，Hadoop，MongoDB，Spark,12,22.5,6,7,8,6,互联网,8,8,0.5726789621756799,4,-1.2066272,-1.312155
1318,数据处理专员,200-250元/天,4天/周，大专,12,,宏众数科,全职工作，兼职工作，数据标注，标注数据分析,12,6.5,5,10,0,4,数据服务,4,5,0.053766802125664266,2,1.7045255,-0.011022881
1319,数据项目经理,16-23K·13薪,5-10年，本科,84,交通补助，五险一金，零食下午茶，年终奖，员工旅游，加班补助，带薪年假,鸿域,计算机相关专业，大数据项目管理经验,13,19.5,6,5,7,2,音乐/视频/阅读,4,6,0.2941544232572679,0,-0.040625747,0.7249083
1320,数据分析专员,5-10K·15薪,1-3年，大专,14,保底工资，节日福利，团建聚餐，零食下午茶，意外险，生日福利，带薪年假，五险一金,大连洛斯信息技术,Power BI，R，Python,15,7.5,5,7,8,3,电子商务,4,6,0.0940919037199125,2,0.8999326,-0.25302863
1321,英文数据处理,3-5K,经验不限，大专,44,零食下午茶，股票期权，员工旅游，节日福利，带薪年假，年终奖，定期体检，五险一金,声通,CET-6，英文编辑，数据标注,12,4.0,5,10,8,3,数据服务,6,6,0.13379180994060644,2,1.4327768,-0.85901994
1322,数据库工程师,4-6K,经验不限，大专,40,,思杰,Oracle,12,5.0,5,10,0,1,信息安全,4,5,0.087527352297593,2,1.6642818,1.9018097
1323,数据校验实习生,140-150元/天,5天/周，大专,30,年终奖，交通补助，节日福利，五险一金，带薪年假，餐补，免费班车，补充医疗保险，定期体检,文因互联,文本标注，金融文本校验，数据标注，早九晚六，做五休二,12,4.0,5,10,9,5,计算机软件,6,6,0.11659893716786494,4,1.2650808,-1.1505721
1324,数据员,4-6K,1-3年，学历不限,12,带薪年假，年终奖，包吃，交通补助，五险一金，定期体检，节日福利，股票期权,拼多多,数据分析能力，数据分析,12,5.0,1,7,8,2,移动互联网,10,9,0.09034073147858708,1,2.8895686,-6.5969057
1325,数据标注,3-8K,经验不限，学历不限,6,加班补助，住房补贴，零食下午茶，餐补,凌晨科技,图片，2d图3d图,12,5.5,1,10,4,2,互联网,4,6,0.03876211316036259,3,4.0106535,0.540515
1326,数据开发,15-16K,1-3年，中专/中技,12,,笛笛网络,脚本扫号器会写,12,15.5,3,7,0,1,游戏,4,5,0.09471709909346672,3,2.4525468,0.5872725
1327,数据运营,5-10K·13薪,经验不限，本科,19,年终奖，工龄奖，节日福利，五险一金，员工旅游，餐补，零食下午茶，全勤奖，高温补贴，加班补助，定期体检，生日福利，团建聚餐，带薪年假,东西乐活科技,Amazon，沃尔玛，数据分析能力，电商店铺运营，B2C,13,7.5,6,10,14,5,互联网,6,7,0.14723351047202254,4,0.7472268,-1.6919012
1328,数据专员,100-180元/天,5天/周，本科,12,员工旅游，定期体检，年终奖，零食下午茶，带薪年假，股票期权，五险一金，全勤奖,正也科技,SQL，Python，数学/统计相关专业，计算机相关专业,12,4.0,6,10,8,4,企业服务,5,7,0.08033760550171927,4,1.1822823,-0.97675854
1329,数据运营,13-26K,3-5年，大专,1,,协盈教育,在线教育，大数据,12,19.5,5,6,0,2,培训机构,4,6,0.11190997186620817,2,0.85416096,0.54747367
1330,数据标注,4-6K,1-3年，大专,40,节日福利，全勤奖，生日福利，股票期权，绩效奖金，年终奖，有无线网，员工旅游，五险一金，餐补，加班补助，免费工装，交通补助，团建聚餐，带薪年假，夜班补助，零食下午茶,苏科智能科技有限公司,标注，AI,12,5.0,5,7,17,2,移动互联网,6,7,0.15879962488277582,4,0.5743807,-2.0792193
1331,数据挖掘,20-40K,3-5年，本科,162,五险一金，加班补助，通讯补贴，餐补，定期体检，年终奖，零食下午茶，定期团建，锻炼身体，住房补贴，节日福利，交通补助，带薪年假,深圳计算科学研究...,C++，计算机相关专业,12,30.0,6,6,13,2,互联网,4,7,0.538293216630197,0,-1.6462449,1.0111651
1332,数据统计员,3-4K,1-3年，大专,5,年终奖，住房补贴，补充医疗保险，全勤奖，包吃，五险一金，加班补助,漳州大宇塑料制品公司,数据结构,12,3.5,5,7,7,1,印刷/包装/造纸,4,6,0.03313535479837448,2,1.2238232,0.56367785
1333,数据统计员,3-5K,1年以内，大专,40,包吃,湖南鲜达居餐饮管...,数据统计,12,4.0,5,8,1,1,餐饮,4,5,0.07908721475461082,2,1.3073608,1.1900313
1334,数据分析员,7-10K,1-3年，本科,111,交通补助，五险一金，节日福利，通讯补贴，带薪年假，餐补，加班补助,万物互联,Excel,12,8.5,6,7,7,1,生活服务,6,6,0.2763363551109723,2,0.4623765,1.1660777
1335,数据管理员,3-5K,经验不限，中专/中技,8,五险一金，团建聚餐，意外险，保底工资，年终奖，全勤奖，交通补助，通讯补贴，带薪年假，法定节假日三薪，高温补贴，定期体检,甘肃加吉速运有限公司,电商，企业服务,12,4.0,3,10,12,2,交通/运输,4,10,0.08471397311659891,3,2.245648,-2.7910407
1336,数据科学家,30-50K·16薪,3-5年，硕士,221,年度体检，补充医疗保险，定期体检，带薪年假，弹性工作制，股票期权，免费健身设施，家属自选保险，年终奖，餐饮及下午茶，包吃，五险一金，员工旅游，节日礼品，家庭关爱假，绩效奖金，住房补贴，就近租房补贴，团建聚餐，零食下午茶,字节跳动,数据挖掘，数据分析，Python，大数据，商业智能,16,40.0,7,6,20,5,互联网,9,10,0.7964989059080964,1,-2.8288343,-2.645255
1337,数据项目经理,4-8K,经验不限，学历不限,5,节日福利，全勤奖，年终奖，零食下午茶，通讯补贴，加班补助，员工旅游,昊瀚,企业内部技术项目管理,12,6.0,1,10,7,1,游戏,4,6,0.04782744607689904,3,3.9401596,0.66573435
1338,数据分析专员,4-6K,1-3年，本科,11,,欧昊集团,业务数据分析，业务模式/运营策略优化，互联网金融,12,5.0,6,7,0,3,建材,6,9,0.061269146608315075,4,0.38657784,-0.4534614
1339,数据产品经理,7-12K·14薪,1-3年，本科,40,五险一金，通讯补贴，员工旅游，股票期权，带薪年假，加班补助，零食下午茶，年终奖,Sandalwood,SQL，Excel,14,9.5,6,7,8,2,数据服务,4,6,0.15379806189434192,2,0.79311943,0.4088053
1340,数据产品经理,15-30K,3-5年，本科,44,定期体检，不打卡，员工旅游，五险一金，年终奖，带薪年假，节日福利，每月生日会，不定期活动,盈天地,市场调研，用户研究，数据分析，大数据产品，产品设计,12,22.5,6,6,9,5,互联网,4,7,0.2600812753985621,4,-0.06875655,-0.33794045
1341,数据处理专员,3-4K,应届生，大专,221,带薪年假，五险一金,中琴科技,学习能力，综合素质,12,3.5,5,9,2,2,计算机软件,4,7,0.43388558924663956,0,-0.1319465,2.8113043
1342,数据产品经理,13-20K,1-3年，本科,221,补充医疗保险，年终奖，餐补，定期体检，五险一金，交通补助，带薪年假，通讯补贴,益普索,数据分析,12,16.5,6,7,8,1,咨询,10,8,0.5661144107533604,1,-1.6385006,-2.9142585
1343,数据产品经理,15-20K·16薪,3-5年，本科,221,免费班车，补充医疗保险，通讯补贴，餐补，定期体检，五险一金，带薪年假，年终奖，节日福利，生日福利，零食下午茶，团建聚餐，交通补助,茄子科技,数据分析，数据产品，产品运营，平台产品,16,17.5,6,6,13,4,互联网,8,8,0.5986245701781808,4,-1.3586835,-1.8853849
1344,数据文员岗,4-5K,1-3年，大专,84,餐补，定期体检，团建聚餐，通讯补贴，五险一金，交通补助,广州金鹰地方金融...,资料文员,12,4.5,5,7,6,1,非盈利机构,4,5,0.17974366989684282,2,0.8493495,1.0952771
1345,商品数据分析,3-6K,经验不限，大专,15,缴纳五险，高频旅行团建，下午茶，撸猫撸狗,郑州言午商贸有限公司,计算机相关专业，数据分析/挖掘经验,12,4.5,5,10,4,2,批发/零售,4,7,0.06376992810253204,2,1.705988,1.056905
1346,数据产品经理,30-50K·16薪,3-5年，本科,221,带薪年假，补充医疗保险，住房补贴，年终奖，五险一金，交通补助，加班补助，餐补，零食下午茶，包吃，节日福利,快手,后台产品，商业产品，中台产品，B端产品，TO B，需求分析,16,40.0,6,6,11,6,互联网,10,9,0.7646139418568304,1,-2.2984905,-2.8972573
1347,数据分析专员,5-8K,经验不限，大专,111,带薪年假，加班补助，全勤奖，定期体检，年终奖，餐补,杭州其想贸易有限公司,Excel，相关分析,12,6.5,5,10,6,2,服装/纺织/皮革,4,7,0.26445764301344177,2,1.027146,2.0990987
1348,数据分析,6-11K,3-5年，本科,40,年终奖，健身房，五险一金，节日福利，免费班车，零食下午茶，住房补贴，多样化食堂，餐补，股票期权,兴盛优选,R，Python,12,8.5,6,6,10,2,电子商务,9,10,0.18505783057205372,1,-0.7657579,-4.5082836
1349,数据分析,8-13K,1-3年，本科,4,餐补，通讯补贴，定期体检，包吃，带薪年假，节日福利，免费班车，五险一金，交通补助,精工电源,多元统计分析,12,10.5,6,7,9,1,通信/网络设备,4,7,0.09377930603313533,2,0.90735775,0.1453119
1350,数据专员,6-12K,1-3年，本科,199,,水象金融,数据挖掘，数据库开发，数据分析,12,9.0,6,7,0,3,互联网金融,4,9,0.43388558924663967,0,-0.3621635,1.6192095
1351,数据文员,3-5K,1年以内，大专,11,,世纪青洋民大分公司,文员，收银员，理货员,12,4.0,5,8,0,3,批发/零售,4,5,0.02688340106283212,2,1.3393333,0.13605009
1352,数据挖掘,20-40K·15薪,3-5年，硕士,111,带薪年假，股票期权，全勤奖，节日福利，餐补，五险一金，零食下午茶，定期体检，交通补助，通讯补贴，年终奖，员工旅游,安脉盛,C++，Python,15,30.0,7,6,12,2,仪器仪表/工业自动化,7,7,0.4604563926226946,4,-1.6817399,-0.7551396
1353,数据管理,5-7K,1-3年，大专,22,节日福利，带薪年假，五险一金,翰林生态,认真负责,12,6.0,5,7,3,1,房地产开发,4,6,0.06845889340418877,2,1.1185763,0.8287784
1354,数据挖掘,12-20K,1-3年，本科,61,生日福利，节假日加班费，意外险，全勤奖，俱乐部，股票期权，企业年金，节日福利，零食下午茶，五险一金，员工旅游，宿舍有空调，夜班补助，年终奖，绩效奖金，专业培训，底薪加提成，带薪年假，团建聚餐，保底工资,易佰网络,计算机相关专业，大数据处理经验，机器学习/NLP经验,12,16.0,6,7,20,3,电子商务,10,9,0.3144732728977806,1,-1.0301145,-4.6190767
1355,数据分析,4-5K,经验不限，学历不限,15,,一揽芳华服饰店,数据分析,12,4.5,1,10,0,1,批发/零售,4,5,0.027195998749609204,3,4.0745173,1.2637558
1356,数据标注,3-5K,经验不限，学历不限,30,年终奖，餐补，加班补助，全勤奖，零食下午茶，五险一金，节日福利,品瑞信息科技,数据标注，图片标注，文本标注，内容审核，数据分析,12,4.0,1,10,7,5,数据服务,4,6,0.09221631759924973,3,3.8152108,-1.4584062
1357,数据采集,3-5K,1-3年，大专,4,,善利环保,测量/测绘工程师,12,4.0,5,7,0,1,环保,4,5,0.005626758361988113,2,1.2727997,0.70145553
1358,数据专员,4-6K,经验不限，中专/中技,9,餐补，零食下午茶，员工旅游，节日福利，带薪年假，全勤奖，定期体检,江西启嘉,数学/统计相关专业，计算机相关专业，数据分析/挖掘经验,12,5.0,3,10,7,3,互联网金融,4,7,0.06408252578930916,3,2.4320154,-0.98181325
1359,数据专员,4-5K,3-5年，大专,22,零食下午茶，团建聚餐，不定期团建，社会保险，有无线网，节日福利,商生万物科技,业务数据分析，数据分析/商业分析经验，财务/审计工作经验,12,4.5,5,6,6,3,电子商务,4,5,0.0665833072835261,2,0.73741674,0.21468456
1360,数据开发,30-40K·14薪,1-3年，本科,221,五险一金，股票期权，年终奖，带薪年假，免费班车，定期体检，补充医疗保险，交通补助,理想汽车,Spark，Scala，大数据,14,35.0,6,7,8,3,智能硬件,10,10,0.7139731165989373,1,-2.7093108,-4.1459465
1361,数据挖掘,3-5K,经验不限，大专,2,带薪年假，全勤奖，员工旅游，年终奖，餐补，五险一金，零食下午茶，交通补助，节日福利，加班补助,星泉玖州,计算机相关专业，数学/统计相关专业，大数据处理经验,12,4.0,5,10,10,3,数据服务,4,6,0.05439199749921849,2,1.5358853,-0.9231482
1362,数据标注,3-5K,经验不限，大专,15,加班补助，节日福利，全勤奖，股票期权，零食下午茶，带薪年假，五险一金，年终奖,知己文化传播有限公司,数据标注，图片，地图，视频标注，数据分析能力强，音频,12,4.0,5,10,8,6,数据服务,4,6,0.08033760550171927,2,1.3830986,-0.82703847
1363,数据运营,4-5K,经验不限，大专,12,宿舍有空调，节日福利，高温补贴，全勤奖，员工旅游，提供住宿，出差补助，年终奖，团建聚餐，五险，工作餐，团建津贴，带薪年假，生日福利，五险一金，餐补，工龄奖，节假日加班费,芭欧时尚产业集团,电商分析,12,4.5,5,10,18,1,新零售,4,8,0.10847139731165989,4,1.3668381,-1.8613591
1364,数据运营,3-5K,1-3年，大专,1,五险一金，年终奖，带薪年假，员工旅游，通讯补贴，节日福利,中丘,数据分析，运营专员，数据运营,12,4.0,5,7,6,3,投资/融资,4,7,0.036261331666145646,2,0.9048022,-0.28985614
1365,数据分析,10-11K,3-5年，本科,12,有无线网，底薪加提成，五险，零食下午茶，包住，包吃，工龄奖，节日福利，宿舍有空调，内购福利，带薪年假，团建聚餐，企业年金，生日福利，巨额开门红，包吃，员工旅游，法定节假日三薪，绩效奖金，年终奖,喜歌实业,Python，因子分析，描述统计，相关分析,12,10.5,6,6,20,4,服装/纺织/皮革,4,9,0.1625507971241013,4,0.06819174,-1.0509742
